# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
0.306 5.00846 0.0207759 -0.0384963 -0.0665513 -0.00397714 0.00235665 0.997772
0.307 5.00855 0.0210243 -0.037696 -0.0666368 -0.00398766 0.0023588 0.997767
0.308 5.00864 0.0212744 -0.0368899 -0.0667179 -0.00399811 0.00236082 0.997761
0.309 5.00873 0.0215262 -0.0360782 -0.0667946 -0.00400848 0.0023627 0.997756
0.31 5.00882 0.0217797 -0.0352609 -0.0668669 -0.00401878 0.00236444 0.997751
0.311 5.00891 0.0220348 -0.0344385 -0.0669348 -0.00402898 0.00236604 0.997746
0.312 5.00901 0.0222916 -0.033611 -0.0669983 -0.0040391 0.0023675 0.997742
0.313 5.0091 0.02255 -0.0327787 -0.0670575 -0.00404911 0.00236884 0.997738
0.314 5.00919 0.02281 -0.0319419 -0.0671123 -0.00405901 0.00237003 0.997734
0.315 5.00929 0.0230716 -0.0311006 -0.0671629 -0.0040688 0.0023711 0.997731
0.316 5.00938 0.0233348 -0.0302552 -0.0672092 -0.00407848 0.00237203 0.997728
0.317 5.00947 0.0235995 -0.0294059 -0.0672513 -0.00408802 0.00237283 0.997725
0.318 5.00957 0.0238657 -0.0285528 -0.0672892 -0.00409743 0.0023735 0.997722
0.319 5.00967 0.0241335 -0.0276962 -0.067323 -0.00410671 0.00237404 0.99772
0.32 5.00976 0.0244027 -0.0268363 -0.0673526 -0.00411584 0.00237444 0.997718
0.321 5.00986 0.0246735 -0.0259733 -0.0673781 -0.00412482 0.00237472 0.997716
0.322 5.00995 0.0249457 -0.0251074 -0.0673995 -0.00413364 0.00237486 0.997715
0.323 5.01005 0.0252193 -0.0242389 -0.067417 -0.00414231 0.00237488 0.997713
0.324 5.01015 0.0254944 -0.0233679 -0.0674304 -0.00415081 0.00237477 0.997713
0.325 5.01025 0.025771 -0.0224946 -0.0674399 -0.00415913 0.00237453 0.997712
0.326 5.01034 0.0260489 -0.0216193 -0.0674454 -0.00416728 0.00237416 0.997711
0.327 5.01044 0.0263282 -0.0207421 -0.0674471 -0.00417525 0.00237367 0.997711
0.328 5.01054 0.0266088 -0.0198633 -0.0674449 -0.00418302 0.00237306 0.997711
0.329 5.01064 0.0268908 -0.018983 -0.0674389 -0.00419061 0.00237231 0.997712
0.33 5.01074 0.0271741 -0.0181015 -0.0674292 -0.004198 0.00237145 0.997712
0.331 5.01084 0.0274586 -0.0172189 -0.0674157 -0.00420518 0.00237046 0.997713
0.332 5.01094 0.0277445 -0.0163355 -0.0673984 -0.00421216 0.00236935 0.997714
0.333 5.01104 0.0280316 -0.0154514 -0.0673776 -0.00421893 0.00236812 0.997716
0.334 5.01114 0.0283199 -0.0145668 -0.0673531 -0.00422548 0.00236677 0.997717
0.335 5.01124 0.0286094 -0.0136819 -0.067325 -0.0042318 0.0023653 0.997719
0.336 5.01134 0.0289001 -0.0127968 -0.0672934 -0.00423791 0.00236371 0.997721
0.337 5.01145 0.029192 -0.0119119 -0.0672583 -0.00424378 0.00236201 0.997724
0.338 5.01155 0.0294851 -0.0110272 -0.0672197 -0.00424942 0.00236019 0.997726
0.339 5.01165 0.0297792 -0.0101429 -0.0671777 -0.00425482 0.00235825 0.997729
0.34 5.01175 0.0300747 -0.00925688 -0.0671321 -0.0042601 0.00235621 0.997732
0.341 5.01186 0.0303715 -0.00836941 -0.0670829 -0.00426524 0.00235405 0.997736
0.342 5.01196 0.0306697 -0.00748068 -0.0670302 -0.00427025 0.00235179 0.997739
0.343 5.01206 0.0309691 -0.00659088 -0.066974 -0.00427512 0.00234942 0.997743
0.344 5.01217 0.0312697 -0.00570024 -0.0669143 -0.00427983 0.00234694 0.997747
0.345 5.01227 0.0315716 -0.00480893 -0.0668513 -0.00428439 0.00234436 0.997751
0.346 5.01237 0.0318747 -0.00391718 -0.0667849 -0.00428879 0.00234167 0.997755
0.347 5.01248 0.0321789 -0.00302516 -0.0667153 -0.00429302 0.00233888 0.99776
0.348 5.01258 0.0324844 -0.0021331 -0.0666423 -0.00429708 0.00233598 0.997765
0.349 5.01269 0.0327909 -0.00124118 -0.0665661 -0.00430097 0.00233298 0.99777
0.35 5.01279 0.0330986 -0.000349606 -0.0664867 -0.00430467 0.00232988 0.997775
0.351 5.0129 0.0334074 0.000541443 -0.0664042 -0.00430819 0.00232668 0.997781
0.352 5.01301 0.0337172 0.00143178 -0.0663186 -0.00431152 0.00232337 0.997786
0.353 5.01311 0.0340281 0.0023212 -0.06623 -0.00431465 0.00231998 0.997792
0.354 5.01322 0.0343401 0.00320953 -0.0661384 -0.00431759 0.00231648 0.997798
0.355 5.01332 0.034653 0.00409658 -0.0660438 -0.00432033 0.00231289 0.997805
0.356 5.01343 0.0349669 0.00498216 -0.0659463 -0.00432287 0.0023092 0.997811
0.357 5.01354 0.0352818 0.00586609 -0.0658459 -0.00432521 0.00230542 0.997818
0.358 5.01365 0.0355977 0.0067482 -0.0657427 -0.00432733 0.00230155 0.997825
0.359 5.01375 0.0359145 0.00762831 -0.0656368 -0.00432925 0.00229758 0.997832
0.36 5.01386 0.0362321 0.00850624 -0.0655281 -0.00433096 0.00229353 0.997839
0.361 5.01397 0.0365507 0.00938183 -0.0654168 -0.00433245 0.00228938 0.997846
0.362 5.01408 0.0368702 0.0102549 -0.0653028 -0.00433373 0.00228515 0.997853
0.363 5.01418 0.0371904 0.0111253 -0.0651862 -0.00433479 0.00228084 0.997861
0.364 5.01429 0.0375116 0.0119928 -0.0650671 -0.00433562 0.00227644 0.997869
0.365 5.0144 0.0378335 0.0128573 -0.0649455 -0.00433624 0.00227195 0.997877
0.366 5.01451 0.0381562 0.0137187 -0.0648215 -0.00433663 0.00226738 0.997885
0.367 5.01462 0.0384797 0.0145767 -0.064695 -0.0043368 0.00226274 0.997893
0.368 5.01473 0.038804 0.0154312 -0.0645662 -0.00433674 0.00225801 0.997901
0.369 5.01484 0.039129 0.0162821 -0.0644351 -0.00433645 0.00225321 0.99791
0.37 5.01495 0.0394547 0.0171292 -0.0643017 -0.00433593 0.00224833 0.997919
0.371 5.01506 0.0397812 0.0179723 -0.064166 -0.00433517 0.00224338 0.997927
0.372 5.01517 0.0401083 0.0188113 -0.0640282 -0.00433419 0.00223835 0.997936
0.373 5.01528 0.0404361 0.0196461 -0.0638882 -0.00433297 0.00223325 0.997945
0.374 5.01539 0.0407648 0.0204785 -0.0637459 -0.00433161 0.00222808 0.997954
0.375 5.0155 0.0410943 0.0213082 -0.0636012 -0.0043301 0.00222283 0.997964
0.376 5.01561 0.0414246 0.0221352 -0.0634543 -0.00432843 0.00221751 0.997973
0.377 5.01572 0.0417556 0.0229593 -0.0633052 -0.00432662 0.00221211 0.997982
0.378 5.01583 0.0420875 0.0237802 -0.0631539 -0.00432464 0.00220665 0.997992
0.379 5.01594 0.0424201 0.024598 -0.0630005 -0.00432251 0.00220112 0.998002
0.38 5.01605 0.0427534 0.0254123 -0.062845 -0.00432022 0.00219553 0.998012
0.381 5.01616 0.0430874 0.026223 -0.0626874 -0.00431777 0.00218987 0.998021
0.382 5.01627 0.0434222 0.02703 -0.0625279 -0.00431515 0.00218414 0.998031
0.383 5.01638 0.0437576 0.0278332 -0.0623664 -0.00431237 0.00217835 0.998042
0.384 5.01649 0.0440937 0.0286324 -0.062203 -0.00430942 0.0021725 0.998052
0.385 5.01661 0.0444304 0.0294274 -0.0620377 -0.00430631 0.00216659 0.998062
0.386 5.01672 0.0447678 0.0302181 -0.0618706 -0.00430302 0.00216061 0.998073
0.387 5.01683 0.0451058 0.0310044 -0.0617017 -0.00429956 0.00215458 0.998083
0.388 5.01694 0.0454444 0.0317861 -0.0615311 -0.00429593 0.00214849 0.998094
0.389 5.01705 0.0457836 0.0325631 -0.0613587 -0.00429213 0.00214234 0.998104
0.39 5.01716 0.0461233 0.0333353 -0.0611847 -0.00428815 0.00213613 0.998115
0.391 5.01728 0.0464636 0.0341025 -0.061009 -0.004284 0.00212987 0.998126
0.392 5.01739 0.0468044 0.0348646 -0.0608318 -0.00427967 0.00212355 0.998137
0.393 5.0175 0.0471457 0.0356214 -0.060653 -0.00427517 0.00211718 0.998148
0.394 5.01761 0.0474876 0.036373 -0.0604727 -0.00427049 0.00211076 0.998158
0.395 5.01773 0.0478299 0.0371191 -0.0602909 -0.00426563 0.00210428 0.99817
0.396 5.01784 0.0481727 0.0378596 -0.0601077 -0.00426059 0.00209775 0.998181
0.397 5.01795 0.0485159 0.0385944 -0.0599231 -0.00425538 0.00209116 0.998192
0.398 5.01806 0.0488596 0.0393234 -0.059737 -0.00424999 0.00208453 0.998203
0.399 5.01818 0.0492037 0.0400465 -0.0595497 -0.00424442 0.00207785 0.998214
0.4 5.01829 0.0495482 0.0407637 -0.059361 -0.00423868 0.00207112 0.998225
0.401 5.0184 0.0498931 0.0414747 -0.0591711 -0.00423276 0.00206434 0.998237
0.402 5.01851 0.0502385 0.0421794 -0.0589799 -0.00422667 0.00205751 0.998248
0.403 5.01863 0.0505842 0.0428779 -0.0587875 -0.0042204 0.00205064 0.998259
0.404 5.01874 0.0509302 0.04357 -0.0585939 -0.00421395 0.00204372 0.998271
0.405 5.01885 0.0512767 0.0442555 -0.0583992 -0.00420734 0.00203676 0.998282
0.406 5.01897 0.0516234 0.0449345 -0.0582033 -0.00420055 0.00202976 0.998294
0.407 5.01908 0.0519706 0.0456068 -0.0580064 -0.00419358 0.00202271 0.998305
0.408 5.01919 0.0523182 0.0462739 -0.0578082 -0.00418652 0.00201561 0.998317
0.409 5.01931 0.0526662 0.0469357 -0.0576087 -0.00417935 0.00200848 0.998328
0.41 5.01942 0.0530147 0.0475922 -0.0574082 -0.00417207 0.00200131 0.99834
0.411 5.01953 0.0533637 0.0482432 -0.0572064 -0.00416469 0.00199409 0.998352
0.412 5.01965 0.0537131 0.0488886 -0.0570036 -0.0041572 0.00198683 0.998363
0.413 5.01976 0.0540628 0.0495283 -0.0567996 -0.0041496 0.00197954 0.998375
0.414 5.01987 0.054413 0.0501622 -0.0565947 -0.0041419 0.0019722 0.998387
0.415 5.01999 0.0547636 0.0507902 -0.0563887 -0.0041341 0.00196483 0.998398
0.416 5.0201 0.0551145 0.0514123 -0.0561817 -0.00412619 0.00195742 0.99841
0.417 5.02022 0.0554658 0.0520283 -0.0559737 -0.00411818 0.00194997 0.998422
0.418 5.02033 0.0558174 0.0526382 -0.0557649 -0.00411006 0.00194248 0.998434
0.419 5.02044 0.0561694 0.0532419 -0.0555551 -0.00410184 0.00193496 0.998445
0.42 5.02056 0.0565217 0.0538392 -0.0553445 -0.00409351 0.0019274 0.998457
0.421 5.02067 0.0568743 0.0544302 -0.055133 -0.00408508 0.00191981 0.998469
0.422 5.02078 0.0572273 0.0550147 -0.0549207 -0.00407655 0.00191218 0.998481
0.423 5.0209 0.0575805 0.0555927 -0.0547077 -0.00406792 0.00190452 0.998492
0.424 5.02101 0.057934 0.056164 -0.0544939 -0.00405918 0.00189683 0.998504
0.425 5.02113 0.0582878 0.0567287 -0.0542793 -0.00405035 0.0018891 0.998516
0.426 5.02124 0.0586418 0.0572866 -0.0540641 -0.00404141 0.00188134 0.998528
0.427 5.02135 0.0589961 0.0578377 -0.0538482 -0.00403238 0.00187356 0.998539
0.428 5.02147 0.0593506 0.0583819 -0.0536316 -0.00402325 0.00186574 0.998551
0.429 5.02158 0.0597053 0.0589191 -0.0534144 -0.00401403 0.00185789 0.998563
0.43 5.0217 0.0600603 0.0594494 -0.0531966 -0.00400471 0.00185002 0.998574
0.431 5.02181 0.0604154 0.0599726 -0.0529783 -0.00399529 0.00184211 0.998586
0.432 5.02193 0.0607708 0.0604887 -0.0527594 -0.00398579 0.00183418 0.998598
0.433 5.02204 0.0611263 0.0609977 -0.05254 -0.00397619 0.00182622 0.998609
0.434 5.02215 0.061482 0.0614994 -0.0523201 -0.0039665 0.00181823 0.998621
0.435 5.02227 0.0618379 0.0619939 -0.0520998 -0.00395673 0.00181022 0.998632
0.436 5.02238 0.0621939 0.062481 -0.051879 -0.00394687 0.00180218 0.998644
0.437 5.0225 0.0625501 0.0629608 -0.0516577 -0.00393692 0.00179412 0.998655
0.438 5.02261 0.0629064 0.0634332 -0.0514361 -0.00392689 0.00178604 0.998667
0.439 5.02273 0.0632628 0.0638981 -0.0512141 -0.00391678 0.00177793 0.998678
0.44 5.02284 0.0636194 0.0643556 -0.0509918 -0.00390659 0.0017698 0.99869
0.441 5.02295 0.0639761 0.0648055 -0.0507691 -0.00389633 0.00176165 0.998701
0.442 5.02307 0.064333 0.0652493 -0.050546 -0.00388604 0.00175348 0.998713
0.443 5.02318 0.0646901 0.0656867 -0.0503225 -0.00387572 0.00174528 0.998724
0.444 5.0233 0.0650475 0.0661179 -0.0500986 -0.00386539 0.00173706 0.998735
0.445 5.02341 0.065405 0.0665427 -0.0498744 -0.00385503 0.00172882 0.998747
0.446 5.02353 0.0657627 0.0669612 -0.0496498 -0.00384464 0.00172055 0.998758
0.447 5.02364 0.0661205 0.0673732 -0.0494249 -0.00383424 0.00171227 0.998769
0.448 5.02375 0.0664785 0.0677787 -0.0491998 -0.00382382 0.00170397 0.99878
0.449 5.02387 0.0668367 0.0681777 -0.0489744 -0.00381338 0.00169565 0.998791
0.45 5.02398 0.067195 0.0685701 -0.0487488 -0.00380292 0.00168731 0.998802
0.451 5.0241 0.0675535 0.068956 -0.048523 -0.00379244 0.00167895 0.998813
0.452 5.02421 0.0679121 0.0693352 -0.048297 -0.00378195 0.00167058 0.998824
0.453 5.02433 0.0682708 0.0697077 -0.0480709 -0.00377145 0.00166219 0.998835
0.454 5.02444 0.0686297 0.0700736 -0.0478446 -0.00376093 0.00165379 0.998846
0.455 5.02456 0.0689887 0.0704328 -0.0476183 -0.00375041 0.00164538 0.998857
0.456 5.02467 0.0693478 0.0707852 -0.0473919 -0.00373987 0.00163695 0.998868
0.457 5.02478 0.0697071 0.0711308 -0.0471655 -0.00372933 0.00162852 0.998879
0.458 5.0249 0.0700665 0.0714697 -0.0469391 -0.00371879 0.00162007 0.99889
0.459 5.02501 0.070426 0.0718017 -0.0467126 -0.00370823 0.00161161 0.9989
0.46 5.02513 0.0707856 0.0721268 -0.0464862 -0.00369768 0.00160314 0.998911
0.461 5.02524 0.0711453 0.0724451 -0.0462599 -0.00368712 0.00159467 0.998921
0.462 5.02536 0.0715051 0.0727565 -0.0460336 -0.00367655 0.00158618 0.998932
0.463 5.02547 0.071865 0.073061 -0.0458075 -0.00366599 0.00157769 0.998942
0.464 5.02559 0.072225 0.0733585 -0.0455815 -0.00365543 0.0015692 0.998953
0.465 5.0257 0.0725851 0.0736491 -0.0453556 -0.00364487 0.0015607 0.998963
0.466 5.02581 0.0729453 0.0739328 -0.0451299 -0.00363432 0.00155219 0.998973
0.467 5.02593 0.0733056 0.0742094 -0.0449043 -0.00362377 0.00154368 0.998984
0.468 5.02604 0.073666 0.0744791 -0.044679 -0.00361324 0.00153517 0.998994
0.469 5.02616 0.0740265 0.0747418 -0.0444539 -0.00360271 0.00152666 0.999004
0.47 5.02627 0.0743871 0.0749975 -0.0442291 -0.0035922 0.00151814 0.999014
0.471 5.02639 0.0747477 0.0752461 -0.0440045 -0.0035817 0.00150963 0.999024
0.472 5.0265 0.0751085 0.0754878 -0.0437803 -0.00357121 0.00150111 0.999034
0.473 5.02662 0.0754693 0.0757224 -0.0435563 -0.00356074 0.0014926 0.999044
0.474 5.02673 0.0758302 0.0759501 -0.0433327 -0.00355029 0.00148408 0.999053
0.475 5.02684 0.0761912 0.0761707 -0.0431094 -0.00353986 0.00147557 0.999063
0.476 5.02696 0.0765523 0.0763855 -0.0428864 -0.0035295 0.00146706 0.999073
0.477 5.02707 0.0769136 0.0765943 -0.0426637 -0.00351921 0.00145855 0.999082
0.478 5.02719 0.077275 0.0767973 -0.0424413 -0.00350899 0.00145004 0.999092
0.479 5.0273 0.0776366 0.0769943 -0.0422193 -0.00349883 0.00144153 0.999101
0.48 5.02742 0.0779983 0.0771855 -0.0419976 -0.00348875 0.00143303 0.999111
0.481 5.02753 0.0783602 0.0773707 -0.0417763 -0.00347874 0.00142453 0.99912
0.482 5.02765 0.0787222 0.07755 -0.0415554 -0.00346881 0.00141604 0.999129
0.483 5.02776 0.0790843 0.0777234 -0.0413349 -0.00345895 0.00140755 0.999138
0.484 5.02787 0.0794465 0.0778909 -0.0411149 -0.00344917 0.00139906 0.999147
0.485 5.02799 0.0798089 0.0780524 -0.0408954 -0.00343947 0.00139059 0.999157
0.486 5.0281 0.0801714 0.0782081 -0.0406764 -0.00342985 0.00138212 0.999166
0.487 5.02822 0.0805341 0.0783578 -0.0404579 -0.00342031 0.00137366 0.999174
0.488 5.02833 0.0808968 0.0785016 -0.04024 -0.00341086 0.0013652 0.999183
0.489 5.02845 0.0812596 0.0786396 -0.0400227 -0.00340149 0.00135676 0.999192
0.49 5.02856 0.0816226 0.0787717 -0.0398059 -0.0033922 0.00134832 0.999201
0.491 5.02868 0.0819857 0.0788978 -0.0395898 -0.00338301 0.00133989 0.999209
0.492 5.02879 0.0823488 0.0790182 -0.0393743 -0.0033739 0.00133148 0.999218
0.493 5.0289 0.0827121 0.0791326 -0.0391595 -0.00336489 0.00132307 0.999226
0.494 5.02902 0.0830755 0.0792412 -0.0389454 -0.00335596 0.00131468 0.999235
0.495 5.02913 0.0834389 0.079344 -0.038732 -0.00334713 0.0013063 0.999243
0.496 5.02925 0.0838025 0.079441 -0.0385193 -0.0033384 0.00129793 0.999251
0.497 5.02936 0.0841662 0.0795321 -0.0383073 -0.00332976 0.00128957 0.99926
0.498 5.02948 0.0845299 0.0796174 -0.0380961 -0.00332122 0.00128123 0.999268
0.499 5.02959 0.0848937 0.0796969 -0.0378857 -0.00331278 0.0012729 0.999276
0.5 5.0297 0.0852576 0.0797707 -0.0376762 -0.00330444 0.00126459 0.999284
0.501 5.02982 0.0856215 0.0798387 -0.0374675 -0.00329621 0.00125629 0.999292
0.502 5.02993 0.0859856 0.079901 -0.0372596 -0.00328807 0.001248 0.999299
0.503 5.03005 0.0863497 0.0799575 -0.0370526 -0.00328005 0.00123973 0.999307
0.504 5.03016 0.0867138 0.0800084 -0.0368465 -0.00327213 0.00123148 0.999315
0.505 5.03027 0.087078 0.0800536 -0.0366414 -0.00326432 0.00122324 0.999322
0.506 5.03039 0.0874423 0.0800932 -0.0364372 -0.00325663 0.00121502 0.99933
0.507 5.0305 0.0878066 0.0801271 -0.036234 -0.00324905 0.00120682 0.999337
0.508 5.03062 0.088171 0.0801555 -0.0360317 -0.00324158 0.00119864 0.999345
0.509 5.03073 0.0885354 0.0801783 -0.0358305 -0.00323423 0.00119047 0.999352
0.51 5.03085 0.0888999 0.0801966 -0.0356302 -0.00322705 0.00118233 0.999359
0.511 5.03096 0.0892646 0.0802104 -0.0354308 -0.00322004 0.00117419 0.999366
0.512 5.03107 0.0896293 0.0802197 -0.0352323 -0.0032132 0.00116608 0.999373
0.513 5.03119 0.0899942 0.0802246 -0.0350349 -0.00320653 0.00115798 0.99938
0.514 5.0313 0.0903591 0.080225 -0.0348384 -0.00320003 0.0011499 0.999387
0.515 5.03142 0.0907242 0.080221 -0.0346429 -0.00319371 0.00114184 0.999394
0.516 5.03153 0.0910893 0.0802127 -0.0344485 -0.00318757 0.00113379 0.999401
0.517 5.03164 0.0914546 0.0802 -0.0342551 -0.0031816 0.00112577 0.999407
0.518 5.03176 0.0918199 0.0801829 -0.0340628 -0.00317582 0.00111777 0.999414
0.519 5.03187 0.0921853 0.0801616 -0.0338717 -0.00317021 0.00110979 0.999421
0.52 5.03199 0.0925507 0.080136 -0.0336816 -0.00316479 0.00110183 0.999427
0.521 5.0321 0.0929163 0.0801061 -0.0334927 -0.00315956 0.00109389 0.999433
0.522 5.03221 0.0932819 0.0800721 -0.0333051 -0.00315452 0.00108597 0.99944
0.523 5.03233 0.0936475 0.0800339 -0.0331186 -0.00314966 0.00107807 0.999446
0.524 5.03244 0.0940132 0.0799915 -0.0329333 -0.003145 0.0010702 0.999452
0.525 5.03256 0.094379 0.079945 -0.0327493 -0.00314053 0.00106235 0.999458
0.526 5.03267 0.0947448 0.0798945 -0.0325666 -0.00313625 0.00105453 0.999464
0.527 5.03278 0.0951107 0.0798399 -0.0323852 -0.00313217 0.00104673 0.99947
0.528 5.0329 0.0954766 0.0797813 -0.0322051 -0.00312829 0.00103895 0.999476
0.529 5.03301 0.0958425 0.0797187 -0.0320263 -0.00312461 0.0010312 0.999482
0.53 5.03312 0.0962085 0.0796522 -0.0318489 -0.00312114 0.00102347 0.999487
0.531 5.03324 0.0965745 0.0795818 -0.0316729 -0.00311786 0.00101578 0.999493
0.532 5.03335 0.0969405 0.0795075 -0.0314983 -0.00311479 0.0010081 0.999498
0.533 5.03347 0.0973065 0.0794293 -0.0313252 -0.00311193 0.00100046 0.999504
0.534 5.03358 0.0976726 0.0793474 -0.0311535 -0.00310928 0.000992843 0.999509
0.535 5.03369 0.0980386 0.0792617 -0.0309833 -0.00310684 0.000985255 0.999515
0.536 5.03381 0.0984047 0.0791723 -0.0308146 -0.00310462 0.000977695 0.99952
0.537 5.03392 0.0987708 0.0790792 -0.0306474 -0.00310261 0.000970165 0.999525
0.538 5.03403 0.0991369 0.0789825 -0.0304818 -0.00310081 0.000962665 0.99953
0.539 5.03415 0.0995029 0.0788822 -0.0303177 -0.00309924 0.000955196 0.999535
0.54 5.03426 0.099869 0.0787783 -0.0301553 -0.00309788 0.000947757 0.99954
0.541 5.03437 0.100235 0.0786709 -0.0299944 -0.00309675 0.000940349 0.999545
0.542 5.03449 0.100601 0.07856 -0.0298352 -0.00309584 0.000932973 0.99955
0.543 5.0346 0.100967 0.0784456 -0.0296777 -0.00309515 0.000925629 0.999554
0.544 5.03471 0.101333 0.0783288 -0.0295215 -0.00309474 0.000918311 0.999559
0.545 5.03483 0.101699 0.0782095 -0.0293668 -0.0030946 0.00091102 0.999563
0.546 5.03494 0.102065 0.0780878 -0.0292136 -0.00309475 0.000903756 0.999568
0.547 5.03505 0.102431 0.0779637 -0.0290618 -0.00309517 0.000896519 0.999572
0.548 5.03517 0.102797 0.0778373 -0.0289116 -0.00309587 0.00088931 0.999577
0.549 5.03528 0.103163 0.0777086 -0.0287628 -0.00309685 0.00088213 0.999581
0.55 5.03539 0.10353 0.0775776 -0.0286156 -0.00309812 0.000874979 0.999585
0.551 5.03551 0.103896 0.0774445 -0.02847 -0.00309967 0.000867857 0.999589
0.552 5.03562 0.104262 0.0773091 -0.028326 -0.00310151 0.000860765 0.999594
0.553 5.03573 0.104628 0.0771717 -0.0281835 -0.00310364 0.000853704 0.999598
0.554 5.03585 0.104994 0.0770321 -0.0280427 -0.00310606 0.000846674 0.999602
0.555 5.03596 0.10536 0.0768905 -0.0279035 -0.00310877 0.000839675 0.999605
0.556 5.03607 0.105726 0.0767469 -0.027766 -0.00311177 0.000832708 0.999609
0.557 5.03619 0.106092 0.0766013 -0.0276302 -0.00311506 0.000825773 0.999613
0.558 5.0363 0.106457 0.0764537 -0.0274961 -0.00311865 0.000818871 0.999617
0.559 5.03641 0.106823 0.0763043 -0.0273637 -0.00312254 0.000812002 0.99962
0.56 5.03653 0.107189 0.076153 -0.0272331 -0.00312672 0.000805167 0.999624
0.561 5.03664 0.107555 0.0759999 -0.0271042 -0.0031312 0.000798365 0.999627
0.562 5.03675 0.107921 0.075845 -0.0269771 -0.00313599 0.000791598 0.999631
0.563 5.03686 0.108286 0.0756885 -0.0268518 -0.00314107 0.000784866 0.999634
0.564 5.03698 0.108652 0.0755302 -0.0267283 -0.00314646 0.000778169 0.999637
0.565 5.03709 0.109018 0.0753703 -0.0266067 -0.00315215 0.000771507 0.999641
0.566 5.0372 0.109383 0.0752087 -0.0264869 -0.00315815 0.000764881 0.999644
0.567 5.03732 0.109749 0.0750457 -0.0263689 -0.00316446 0.000758292 0.999647
0.568 5.03743 0.110114 0.0748811 -0.0262529 -0.00317107 0.000751738 0.99965
0.569 5.03754 0.110479 0.074715 -0.0261387 -0.003178 0.000745222 0.999653
0.57 5.03765 0.110845 0.0745476 -0.0260265 -0.00318523 0.000738743 0.999656
0.571 5.03777 0.11121 0.0743787 -0.0259162 -0.00319278 0.000732301 0.999659
0.572 5.03788 0.111575 0.0742086 -0.0258078 -0.00320063 0.000725897 0.999662
0.573 5.03799 0.11194 0.0740371 -0.0257014 -0.0032088 0.000719531 0.999664
0.574 5.03811 0.112305 0.0738645 -0.0255969 -0.00321728 0.000713202 0.999667
0.575 5.03822 0.11267 0.0736908 -0.0254944 -0.00322609 0.000706911 0.99967
0.576 5.03833 0.113034 0.0735159 -0.0253938 -0.0032352 0.000700659 0.999672
0.577 5.03844 0.113399 0.0733399 -0.0252953 -0.00324464 0.000694445 0.999675
0.578 5.03856 0.113763 0.0731638 -0.0251983 -0.00325445 0.000688258 0.999677
0.579 5.03867 0.114128 0.0729875 -0.025103 -0.00326462 0.000682099 0.999679
0.58 5.03878 0.114492 0.0728112 -0.0250093 -0.00327517 0.000675967 0.999682
0.581 5.03889 0.114857 0.0726348 -0.0249172 -0.00328608 0.000669864 0.999684
0.582 5.03901 0.115221 0.0724584 -0.0248268 -0.00329737 0.000663789 0.999686
0.583 5.03912 0.115585 0.072282 -0.0247381 -0.00330903 0.000657743 0.999688
0.584 5.03923 0.115949 0.0721057 -0.024651 -0.00332106 0.000651725 0.99969
0.585 5.03934 0.116313 0.0719294 -0.0245656 -0.00333347 0.000645737 0.999692
0.586 5.03945 0.116677 0.0717534 -0.0244819 -0.00334624 0.000639778 0.999694
0.587 5.03957 0.117041 0.0715775 -0.0243999 -0.0033594 0.000633848 0.999696
0.588 5.03968 0.117405 0.0714019 -0.0243197 -0.00337293 0.000627948 0.999698
0.589 5.03979 0.117768 0.0712265 -0.0242412 -0.00338683 0.000622077 0.9997
0.59 5.0399 0.118132 0.0710514 -0.0241645 -0.00340111 0.000616237 0.999702
0.591 5.04001 0.118495 0.0708767 -0.0240895 -0.00341577 0.000610427 0.999704
0.592 5.04013 0.118858 0.0707023 -0.0240163 -0.00343081 0.000604647 0.999705
0.593 5.04024 0.119222 0.0705284 -0.0239448 -0.00344622 0.000598897 0.999707
0.594 5.04035 0.119585 0.0703549 -0.0238752 -0.00346202 0.000593178 0.999709
0.595 5.04046 0.119948 0.0701819 -0.0238074 -0.00347818 0.00058749 0.99971
0.596 5.04057 0.12031 0.0700094 -0.0237414 -0.00349473 0.000581832 0.999712
0.597 5.04069 0.120673 0.0698375 -0.0236772 -0.00351166 0.000576205 0.999713
0.598 5.0408 0.121036 0.0696662 -0.0236148 -0.00352896 0.000570608 0.999715
